setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
000062:20250627:2749,000062,2025-06-27,228,True
000065:20250627:1173,000065,2025-06-27,230,True
000700:20250627:776,000700,2025-06-27,230,True
000737:20250627:1031,000737,2025-06-27,230,True
000868:20250627:620,000868,2025-06-27,231,True
001317:20250627:4641,001317,2025-06-27,231,True
001359:20250627:3311,001359,2025-06-27,230,True
002048:20250627:1750,002048,2025-06-27,229,True
002104:20250627:1915,002104,2025-06-27,231,True
002185:20250627:996,002185,2025-06-27,220,True
002205:20250627:1175,002205,2025-06-27,231,True
002210:20250627:290,002210,2025-06-27,231,True
002402:20250627:2333,002402,2025-06-27,230,True
002467:20250627:641,002467,2025-06-27,231,True
002721:20250627:337,002721,2025-06-27,231,True
002900:20250627:1445,002900,2025-06-27,231,True
002940:20250627:3397,002940,2025-06-27,228,True
600152:20250627:692,600152,2025-06-27,231,True
600281:20250627:684,600281,2025-06-27,231,True
600595:20250627:449,600595,2025-06-27,230,True
600666:20250627:342,600666,2025-06-27,231,True
600743:20250627:231,600743,2025-06-27,231,True
600961:20250627:1128,600961,2025-06-27,231,True
600967:20250627:1759,600967,2025-06-27,230,True
603130:20250627:3093,603130,2025-06-27,230,True
603132:20250627:1319,603132,2025-06-27,229,True
603196:20250627:1719,603196,2025-06-27,231,True
603616:20250627:503,603616,2025-06-27,226,True
603871:20250627:1081,603871,2025-06-27,229,True
605058:20250627:2778,605058,2025-06-27,230,True
605277:20250627:1768,605277,2025-06-27,230,True
605378:20250627:2230,605378,2025-06-27,230,True
000519:20250630:2189,000519,2025-06-30,230,True
001269:20250630:2560,001269,2025-06-30,230,True
002015:20250630:1393,002015,2025-06-30,228,True
002017:20250630:1843,002017,2025-06-30,229,True
002052:20250630:1037,002052,2025-06-30,230,True
002103:20250630:1147,002103,2025-06-30,230,True
002173:20250630:1425,002173,2025-06-30,230,True
002190:20250630:3906,002190,2025-06-30,230,True
002246:20250630:1462,002246,2025-06-30,228,True
002313:20250630:1036,002313,2025-06-30,230,True
002401:20250630:1736,002401,2025-06-30,228,True
002517:20250630:1931,002517,2025-06-30,229,True
002549:20250630:1030,002549,2025-06-30,229,True
002558:20250630:2355,002558,2025-06-30,228,True
002651:20250630:1202,002651,2025-06-30,229,True
002658:20250630:783,002658,2025-06-30,229,True
002725:20250630:1318,002725,2025-06-30,229,True
002798:20250630:663,002798,2025-06-30,230,True
003031:20250630:5321,003031,2025-06-30,229,True
600192:20250630:855,600192,2025-06-30,230,True
600319:20250630:653,600319,2025-06-30,220,True
600366:20250630:1086,600366,2025-06-30,228,True
600416:20250630:1344,600416,2025-06-30,230,True
600562:20250630:3149,600562,2025-06-30,228,True
600684:20250630:443,600684,2025-06-30,230,True
600834:20250630:930,600834,2025-06-30,228,True
600990:20250630:2804,600990,2025-06-30,230,True
601218:20250630:411,601218,2025-06-30,229,True
601886:20250630:615,601886,2025-06-30,228,True
603040:20250630:4017,603040,2025-06-30,227,True
603089:20250630:1307,603089,2025-06-30,229,True
603123:20250630:1705,603123,2025-06-30,230,True
603125:20250630:1760,603125,2025-06-30,229,True
603127:20250630:2103,603127,2025-06-30,229,True
603228:20250630:4184,603228,2025-06-30,229,True
603444:20250630:30195,603444,2025-06-30,227,True
603579:20250630:2726,603579,2025-06-30,229,True
603601:20250630:406,603601,2025-06-30,229,True
603613:20250630:2369,603613,2025-06-30,229,True
603669:20250630:540,603669,2025-06-30,230,True
603818:20250630:514,603818,2025-06-30,230,True
603859:20250630:3232,603859,2025-06-30,229,True
603982:20250630:1108,603982,2025-06-30,230,True
605151:20250630:1940,605151,2025-06-30,229,True
605180:20250630:1480,605180,2025-06-30,229,True
605389:20250630:4406,605389,2025-06-30,222,True
605398:20250630:3593,605398,2025-06-30,230,True
000153:20250701:679,000153,2025-07-01,228,True
000856:20250701:1196,000856,2025-07-01,228,True
000900:20250701:465,000900,2025-07-01,228,True
002080:20250701:2145,002080,2025-07-01,228,True
002165:20250701:1011,002165,2025-07-01,228,True
002235:20250701:1166,002235,2025-07-01,224,True
002384:20250701:4155,002384,2025-07-01,229,True
002416:20250701:1322,002416,2025-07-01,228,True
002669:20250701:1276,002669,2025-07-01,228,True
002729:20250701:1540,002729,2025-07-01,223,True
002786:20250701:1014,002786,2025-07-01,229,True
002801:20250701:3561,002801,2025-07-01,227,True
002810:20250701:1315,002810,2025-07-01,228,True
002845:20250701:1573,002845,2025-07-01,228,True
002866:20250701:2023,002866,2025-07-01,228,True
002940:20250701:4082,002940,2025-07-01,226,True
600353:20250701:1467,600353,2025-07-01,228,True
600396:20250701:325,600396,2025-07-01,229,True
600595:20250701:482,600595,2025-07-01,228,True
600619:20250701:1255,600619,2025-07-01,228,True
600726:20250701:257,600726,2025-07-01,229,True
600744:20250701:496,600744,2025-07-01,229,True
600751:20250701:361,600751,2025-07-01,228,True
601003:20250701:387,601003,2025-07-01,220,True
603091:20250701:6960,603091,2025-07-01,227,True
603124:20250701:5346,603124,2025-07-01,228,True
603203:20250701:2736,603203,2025-07-01,228,True
603256:20250701:1630,603256,2025-07-01,229,True
603716:20250701:1584,603716,2025-07-01,229,True
603726:20250701:1781,603726,2025-07-01,228,True
603823:20250701:1421,603823,2025-07-01,228,True
603936:20250701:1037,603936,2025-07-01,229,True
605006:20250701:739,605006,2025-07-01,229,True
000530:20250702:666,000530,2025-07-02,227,True
000798:20250702:816,000798,2025-07-02,228,True
000959:20250702:386,000959,2025-07-02,223,True
001255:20250702:3516,001255,2025-07-02,227,True
001269:20250702:2812,001269,2025-07-02,228,True
002069:20250702:428,002069,2025-07-02,228,True
002204:20250702:666,002204,2025-07-02,227,True
002206:20250702:575,002206,2025-07-02,227,True
002286:20250702:1287,002286,2025-07-02,227,True
002295:20250702:942,002295,2025-07-02,227,True
002314:20250702:288,002314,2025-07-02,228,True
002623:20250702:1716,002623,2025-07-02,227,True
002696:20250702:673,002696,2025-07-02,227,True
002724:20250702:864,002724,2025-07-02,227,True
600097:20250702:1143,600097,2025-07-02,227,True
600250:20250702:1285,600250,2025-07-02,228,True
600320:20250702:484,600320,2025-07-02,227,True
600438:20250702:1780,600438,2025-07-02,222,True
600467:20250702:253,600467,2025-07-02,228,True
600481:20250702:525,600481,2025-07-02,228,True
600586:20250702:531,600586,2025-07-02,228,True
600793:20250702:2859,600793,2025-07-02,228,True
600802:20250702:510,600802,2025-07-02,228,True
600819:20250702:642,600819,2025-07-02,227,True
600876:20250702:1173,600876,2025-07-02,228,True
601005:20250702:141,601005,2025-07-02,228,True
601865:20250702:1691,601865,2025-07-02,227,True
601890:20250702:1133,601890,2025-07-02,226,True
603280:20250702:2776,603280,2025-07-02,227,True
603333:20250702:843,603333,2025-07-02,228,True
603538:20250702:2318,603538,2025-07-02,228,True
603811:20250702:1045,603811,2025-07-02,227,True
605016:20250702:2303,605016,2025-07-02,225,True
000661:20250703:10869,000661,2025-07-03,225,True
000670:20250703:777,000670,2025-07-03,217,True
000889:20250703:392,000889,2025-07-03,227,True
000892:20250703:481,000892,2025-07-03,227,True
000913:20250703:1668,000913,2025-07-03,225,True
000989:20250703:996,000989,2025-07-03,226,True
001267:20250703:1089,001267,2025-07-03,223,True
002093:20250703:1301,002093,2025-07-03,224,True
002213:20250703:2002,002213,2025-07-03,227,True
002413:20250703:614,002413,2025-07-03,227,True
002636:20250703:1031,002636,2025-07-03,226,True
002676:20250703:796,002676,2025-07-03,227,True
002721:20250703:365,002721,2025-07-03,227,True
002938:20250703:3574,002938,2025-07-03,226,True
002942:20250703:1922,002942,2025-07-03,226,True
002981:20250703:2879,002981,2025-07-03,226,True
600475:20250703:1143,600475,2025-07-03,224,True
600521:20250703:2198,600521,2025-07-03,225,True
600601:20250703:559,600601,2025-07-03,227,True
600744:20250703:554,600744,2025-07-03,227,True
600847:20250703:1235,600847,2025-07-03,227,True
601138:20250703:2328,601138,2025-07-03,225,True
601339:20250703:521,601339,2025-07-03,225,True
603045:20250703:1874,603045,2025-07-03,226,True
603089:20250703:1470,603089,2025-07-03,226,True
603130:20250703:3220,603130,2025-07-03,226,True
603151:20250703:2148,603151,2025-07-03,224,True
603256:20250703:1762,603256,2025-07-03,227,True
603351:20250703:3031,603351,2025-07-03,226,True
603585:20250703:2132,603585,2025-07-03,227,True
603676:20250703:1153,603676,2025-07-03,225,True
603776:20250703:2148,603776,2025-07-03,227,True
603800:20250703:2734,603800,2025-07-03,226,True
603936:20250703:1041,603936,2025-07-03,227,True
605277:20250703:1846,605277,2025-07-03,226,True
605500:20250703:824,605500,2025-07-03,226,True
000037:20250704:960,000037,2025-07-04,225,True
000601:20250704:556,000601,2025-07-04,226,True
000710:20250704:1465,000710,2025-07-04,226,True
001210:20250704:1518,001210,2025-07-04,224,True
001359:20250704:3681,001359,2025-07-04,225,True
002020:20250704:1493,002020,2025-07-04,225,True
002201:20250704:752,002201,2025-07-04,226,True
002755:20250704:1804,002755,2025-07-04,225,True
002908:20250704:1076,002908,2025-07-04,225,True
002913:20250704:3479,002913,2025-07-04,225,True
002987:20250704:2330,002987,2025-07-04,225,True
003036:20250704:1672,003036,2025-07-04,226,True
600191:20250704:864,600191,2025-07-04,225,True
600231:20250704:206,600231,2025-07-04,226,True
600267:20250704:1065,600267,2025-07-04,225,True
600571:20250704:1854,600571,2025-07-04,225,True
600645:20250704:2587,600645,2025-07-04,226,True
601208:20250704:1066,601208,2025-07-04,224,True
605162:20250704:854,605162,2025-07-04,225,True
000014:20250707:1243,000014,2025-07-07,225,True
000514:20250707:515,000514,2025-07-07,225,True
000920:20250707:1142,000920,2025-07-07,223,True
001268:20250707:2794,001268,2025-07-07,224,True
001356:20250707:1577,001356,2025-07-07,224,True
001896:20250707:539,001896,2025-07-07,225,True
002052:20250707:1242,002052,2025-07-07,225,True
002094:20250707:925,002094,2025-07-07,225,True
002095:20250707:2136,002095,2025-07-07,224,True
002098:20250707:996,002098,2025-07-07,225,True
002153:20250707:932,002153,2025-07-07,225,True
002324:20250707:1145,002324,2025-07-07,224,True
002366:20250707:983,002366,2025-07-07,225,True
002395:20250707:1928,002395,2025-07-07,224,True
002537:20250707:1117,002537,2025-07-07,225,True
002735:20250707:1584,002735,2025-07-07,225,True
002803:20250707:1606,002803,2025-07-07,223,True
002951:20250707:1430,002951,2025-07-07,225,True
600250:20250707:1419,600250,2025-07-07,225,True
600396:20250707:385,600396,2025-07-07,225,True
600513:20250707:1189,600513,2025-07-07,224,True
600644:20250707:1685,600644,2025-07-07,225,True
600698:20250707:1101,600698,2025-07-07,225,True
600726:20250707:279,600726,2025-07-07,225,True
600807:20250707:336,600807,2025-07-07,225,True
600927:20250707:1562,600927,2025-07-07,223,True
601089:20250707:1892,601089,2025-07-07,224,True
603086:20250707:1067,603086,2025-07-07,224,True
603863:20250707:1507,603863,2025-07-07,225,True
603976:20250707:2012,603976,2025-07-07,224,True
605028:20250707:2100,605028,2025-07-07,218,True
605099:20250707:3740,605099,2025-07-07,224,True
605122:20250707:1296,605122,2025-07-07,225,True
000607:20250708:495,000607,2025-07-08,224,True
000617:20250708:865,000617,2025-07-08,222,True
000655:20250708:807,000655,2025-07-08,220,True
000796:20250708:444,000796,2025-07-08,224,True
000823:20250708:1308,000823,2025-07-08,223,True
001296:20250708:2094,001296,2025-07-08,222,True
001359:20250708:4041,001359,2025-07-08,223,True
001389:20250708:6519,001389,2025-07-08,224,True
001390:20250708:2497,001390,2025-07-08,224,True
002208:20250708:745,002208,2025-07-08,224,True
002218:20250708:372,002218,2025-07-08,224,True
002225:20250708:592,002225,2025-07-08,222,True
002377:20250708:339,002377,2025-07-08,224,True
002520:20250708:674,002520,2025-07-08,224,True
002552:20250708:1630,002552,2025-07-08,223,True
002865:20250708:4269,002865,2025-07-08,224,True
002900:20250708:1639,002900,2025-07-08,224,True
600126:20250708:958,600126,2025-07-08,224,True
600148:20250708:2276,600148,2025-07-08,223,True
600438:20250708:2002,600438,2025-07-08,218,True
600481:20250708:587,600481,2025-07-08,224,True
600545:20250708:250,600545,2025-07-08,224,True
600876:20250708:1310,600876,2025-07-08,224,True
601133:20250708:1339,601133,2025-07-08,219,True
601138:20250708:2638,601138,2025-07-08,222,True
601208:20250708:1197,601208,2025-07-08,222,True
601519:20250708:1295,601519,2025-07-08,224,True
603002:20250708:759,603002,2025-07-08,224,True
603185:20250708:1639,603185,2025-07-08,223,True
603207:20250708:3378,603207,2025-07-08,222,True
603228:20250708:5055,603228,2025-07-08,223,True
603327:20250708:1004,603327,2025-07-08,223,True
605006:20250708:859,605006,2025-07-08,224,True
000720:20250709:410,000720,2025-07-09,223,True
000819:20250709:1728,000819,2025-07-09,222,True
000892:20250709:517,000892,2025-07-09,223,True
000987:20250709:766,000987,2025-07-09,221,True
000989:20250709:1100,000989,2025-07-09,222,True
001203:20250709:1084,001203,2025-07-09,222,True
002121:20250709:569,002121,2025-07-09,223,True
002212:20250709:847,002212,2025-07-09,223,True
002269:20250709:209,002269,2025-07-09,223,True
002356:20250709:336,002356,2025-07-09,223,True
002640:20250709:545,002640,2025-07-09,223,True
003015:20250709:1917,003015,2025-07-09,222,True
600236:20250709:743,600236,2025-07-09,220,True
600353:20250709:1387,600353,2025-07-09,222,True
600518:20250709:211,600518,2025-07-09,223,True
600530:20250709:922,600530,2025-07-09,223,True
600821:20250709:597,600821,2025-07-09,222,True
603093:20250709:2296,603093,2025-07-09,223,True
603778:20250709:413,603778,2025-07-09,220,True
603801:20250709:1099,603801,2025-07-09,222,True
605058:20250709:3180,605058,2025-07-09,222,True
000029:20250710:2053,000029,2025-07-10,221,True
000590:20250710:1332,000590,2025-07-10,222,True
000635:20250710:993,000635,2025-07-10,222,True
000723:20250710:499,000723,2025-07-10,222,True
000935:20250710:2038,000935,2025-07-10,222,True
002107:20250710:652,002107,2025-07-10,220,True
002437:20250710:314,002437,2025-07-10,222,True
002459:20250710:1181,002459,2025-07-10,222,True
002468:20250710:1210,002468,2025-07-10,221,True
002506:20250710:286,002506,2025-07-10,222,True
002546:20250710:631,002546,2025-07-10,221,True
002564:20250710:611,002564,2025-07-10,222,True
002628:20250710:493,002628,2025-07-10,222,True
002653:20250710:4641,002653,2025-07-10,221,True
002657:20250710:3179,002657,2025-07-10,222,True
002674:20250710:1085,002674,2025-07-10,221,True
003005:20250710:2153,003005,2025-07-10,221,True
600111:20250710:2701,600111,2025-07-10,221,True
600113:20250710:3168,600113,2025-07-10,221,True
600233:20250710:1397,600233,2025-07-10,221,True
600327:20250710:535,600327,2025-07-10,222,True
600606:20250710:189,600606,2025-07-10,222,True
600622:20250710:331,600622,2025-07-10,222,True
600939:20250710:381,600939,2025-07-10,222,True
601696:20250710:1185,601696,2025-07-10,220,True
601908:20250710:384,601908,2025-07-10,222,True
603130:20250710:3663,603130,2025-07-10,221,True
603185:20250710:1931,603185,2025-07-10,221,True
603439:20250710:1302,603439,2025-07-10,221,True
603590:20250710:4068,603590,2025-07-10,221,True
603719:20250710:1371,603719,2025-07-10,216,True
603848:20250710:1749,603848,2025-07-10,221,True
603856:20250710:1284,603856,2025-07-10,220,True
605006:20250710:955,605006,2025-07-10,222,True
605366:20250710:702,605366,2025-07-10,222,True
605399:20250710:1385,605399,2025-07-10,221,True
000702:20250711:848,000702,2025-07-11,221,True
000758:20250711:569,000758,2025-07-11,221,True
000831:20250711:4073,000831,2025-07-11,221,True
001896:20250711:613,001896,2025-07-11,221,True
002104:20250711:2402,002104,2025-07-11,221,True
002279:20250711:730,002279,2025-07-11,221,True
002401:20250711:1788,002401,2025-07-11,219,True
002645:20250711:1045,002645,2025-07-11,220,True
002716:20250711:441,002716,2025-07-11,221,True
002821:20250711:9750,002821,2025-07-11,220,True
002896:20250711:6144,002896,2025-07-11,221,True
002912:20250711:2608,002912,2025-07-11,220,True
002961:20250711:2389,002961,2025-07-11,219,True
003029:20250711:3069,003029,2025-07-11,221,True
600010:20250711:209,600010,2025-07-11,221,True
600173:20250711:686,600173,2025-07-11,221,True
600281:20250711:747,600281,2025-07-11,221,True
600399:20250711:580,600399,2025-07-11,220,True
600446:20250711:2119,600446,2025-07-11,221,True
600822:20250711:1099,600822,2025-07-11,221,True
600826:20250711:899,600826,2025-07-11,219,True
600864:20250711:682,600864,2025-07-11,220,True
601068:20250711:521,601068,2025-07-11,221,True
601375:20250711:465,601375,2025-07-11,220,True
603176:20250711:559,603176,2025-07-11,221,True
603259:20250711:7715,603259,2025-07-11,219,True
603325:20250711:9888,603325,2025-07-11,219,True
603955:20250711:3399,603955,2025-07-11,221,True
000600:20250714:838,000600,2025-07-14,218,True
000678:20250714:1672,000678,2025-07-14,220,True
000767:20250714:345,000767,2025-07-14,220,True
000880:20250714:3784,000880,2025-07-14,218,True
